"PC1","PC2","PC3","PC4","PC5"
0.279447282130554,-1.1582879263192,-0.292838126177631,-0.494223991952843,0.039181193153329
-1.05324926707081,0.899832317886046,-1.21298819395608,-0.12880160771026,-0.596197809620178
-0.977411688474088,0.723830584509287,-0.809903302093277,0.158388483398508,0.0672516173186209
0.212648618184665,-0.402649750115027,0.986361453748144,-0.295134745081983,-0.895977037495335
0.336360068937667,-0.775152539663749,-0.213585004208636,-0.589558694650132,-0.291298202291886
5.47524534658121,6.40456178978696,-0.654272693923668,-5.93201227025433,2.80646626088014
0.035671770476562,-1.13218725134067,-0.262243342881364,-0.679371861020475,0.0611331148360404
-0.864334993077446,0.431392019609162,-0.357745619346015,-0.0498511047958767,0.198530963169675
-1.17267116553902,1.15961360529756,-0.377204380695788,0.212721664967536,-0.0587948145319158
0.184341489041109,-0.653687919940731,0.265402131263487,-0.660544941645497,-0.379971899264844
0.0993181039655748,-0.911247884642779,-0.171929333345172,-0.602283191939651,0.412946921636497
-1.27454628693281,1.55543393271505,-1.20615562319806,0.703447189882843,-0.293655126810265
1.14054947087242,0.0700108407261045,-0.0561426159262154,-1.69116050737874,0.740329273911848
-0.915375587181621,0.807714412967181,0.627146302179072,0.246401251721488,0.413719692090704
0.134319963879956,-0.913643288892814,-0.371517379124647,-0.603463889139558,-0.218345404135634
-0.483028042420649,-0.16174924114879,-0.586973104812356,-0.217148226477541,0.407306140548809
-0.222076231138549,-0.949833966020835,0.435097691301344,-0.808617997725988,0.603547274105865
-0.549903398051398,0.0639369059174843,2.94373773858359,-0.466847991956404,0.850416811845378
0.153348460740984,-1.08657917634492,-0.249889831264871,-0.506996977625524,0.134427151015751
-0.237209385210445,-0.754984685505877,-0.550395065091568,-0.442881767664956,0.199779155106083
-1.18193592941155,1.19677721815926,-0.82382391701223,0.303790675364041,-0.161019847722031
-0.547510772313941,-0.274715853013673,-0.252961403418825,-0.388966986483224,0.0940523194709475
-0.577755963918128,0.323449997946294,-0.802489400149832,-0.13285525594181,-0.316893135586023
-0.542708876723951,-0.310908257888416,0.589665516661703,-0.460306115944881,0.585948269973275
1.94618316093236,0.761468565796132,-0.378854191775135,1.11272655161907,1.25943123256063
0.955414898032594,-0.362135268061278,0.0355246776885712,1.28148348433031,0.328983036916661
-1.3249929227596,1.62905279061664,-1.39882377988108,0.787066184186487,-0.195242686897094
-1.70204391674474,2.95690151033118,8.36990797223287,0.728469021034749,1.99453565343714
2.53073200080135,1.26242641009318,0.200773990382861,3.72932431525895,0.728617154671143
0.455155284438427,-0.0253981278612204,1.21568566126291,-0.112481111923339,-1.98174826025028
-0.806031276253688,0.439583814989342,-0.105829979646918,0.0191937062392939,0.00690495083888949
0.130538402396622,-0.678601746649472,-0.226927011406417,-0.40015259644493,0.148746889794638
-0.21178809849975,-0.707649589908136,-0.0194533504625434,-0.463431442994158,0.365528741337984
-0.0787380372124797,-0.898625279515017,0.0804807074208756,-0.36882411376547,0.285766630055122
-0.402505283765018,-0.461463345862999,-0.374348789876384,-0.384673018506488,0.174082485025899
0.369551071204207,-0.995692337257018,-0.18299737984308,-0.321359867760387,-0.321140326865168
0.761393947167361,-0.84499429746089,-0.226594375228199,0.500913620553019,0.177122702334913
2.22050213496845,1.10457005270848,1.06631031204948,0.862224156931341,-8.04041967685494
0.122233582722278,-0.960432390503543,-0.0957257662515989,-0.472865221558819,-0.358958521815846
0.0610140512499209,-0.617030457277654,0.86368690384044,-0.299477631117639,-0.663209065559126
-0.756712100155104,0.203161325050861,-0.858481565049774,-0.0307126839977029,0.186926377996162
-0.36769622137558,-0.378697322004138,-0.579584190592936,-0.173543978697112,0.404709513726282
0.394486885820418,0.0195205892830198,1.32680033288839,0.223114356444813,-1.91211314928729
-0.806077925863692,0.384667757319911,-0.981802091134053,0.0914637965648761,0.0845440885221355
0.0799536887934188,-1.10573566690849,0.134281380073792,-0.552106872917276,0.205125539951496
0.288992945198846,-0.590608169696041,-0.911989792205268,-0.911600747974495,-0.526855931540799
-1.39551613409994,1.79309949724989,-0.115257298728743,0.559714810028811,-0.212963079574745
2.85293376640563,2.28344331816406,-0.338089225936201,-4.70060994184234,-1.09049047708392
0.610276673761111,-0.609354539665567,-0.365121313798805,-0.518197750480101,-0.131891213054649
0.883524650098723,-0.562595173952966,-0.418539330165625,-0.102071667499843,0.10677483821612
-0.657060783905417,0.014725032930958,-0.376906173048945,-0.271873221151766,0.377056382870828
-0.509906352003441,0.27500654729655,-0.551127724674515,-0.0547493267712058,-0.586709991843486
0.75989976463405,-0.792548403859226,0.0779471675323247,-0.144214730316172,-0.423011864654681
0.971056638223672,-0.783654378301412,-0.195675842903318,0.955392058503122,-0.0219690169452668
-0.23672454720001,-0.732228775924469,1.67528591490979,-0.577132799510696,0.649653356236352
-0.0980575358096178,-0.760364905209323,-0.177148056486769,-0.542644703190354,0.114652715071342
-0.873106915356912,0.657635789711521,0.737929017364392,0.177322194924689,0.463383492897544
-0.0858634589396113,-0.437604195374326,0.0357980885804143,-0.276843059089367,-0.063821082906601
1.64809327923456,0.286781183137665,-0.249707952001503,1.59688824702599,0.577634515995066
2.71248069623022,1.42196111847053,-0.461409582173686,2.27554582084725,1.94095558824816
-0.595983289952642,-0.125596469272824,0.302110496510968,-0.260252642209003,0.56520906969182
-0.985821799744435,0.780665205045016,-0.428166750037943,0.178520666711,0.0915967525209716
0.0749671432626304,-1.07997624556583,-0.0121108860344986,-0.723605337645247,-0.0366724831959683
-0.869103431070247,0.840548560544603,1.46303811679042,0.507314769778269,1.14351864849315
-0.971176743350366,0.701487501377054,-1.25828669685528,0.130389427441637,-0.15972972322056
-0.371556826888983,-0.41821282567443,-0.403516513987716,-0.281015657744092,0.413661851223136
-0.0272882948008433,-0.989634804772281,-0.0933242209894602,-0.552300937125549,0.222938379016366
0.141677332625572,-0.825644559582055,0.274590873821484,-0.0888069395369011,-0.0644227665615018
-0.387533713866583,-0.145736495339957,-0.658513481836249,-0.318840769673803,-0.35928143833908
-1.13459012373208,1.13222934097663,-0.438262429693233,0.354400834198524,0.0655869795670823
-0.161656675881962,-0.893539795642923,0.710173306527229,-0.739127752657915,0.425109645001796
1.16453357783384,0.41589788468998,0.973013933755593,-0.532812084651351,-2.24858829067093
1.12792699978482,-0.295676839476433,-0.161840648773943,1.42948664552967,0.167334092155654
1.63746226416541,0.0790515448789716,-0.317202792971348,4.40099651976217,1.38096618054833
0.196885127774462,-0.850329357745808,0.0483768078083117,-0.0507685972605051,0.079795619936957
-0.446710395689888,-0.434398209126835,0.805900666923901,-0.514952557775506,0.530476770542342
-0.508738896067932,-0.213302329284534,-0.704233444252076,-0.37711861102782,0.228627132102273
-0.136026015854015,-0.0125855796404901,3.88495113782992,-0.015968388987502,0.879247768880951
-0.257332142036244,-0.83287628128186,0.558287709648734,-0.686266035060927,0.626872655003238
-0.780232169789868,0.455564030513086,1.24652412276309,0.0272952768184686,0.602863342875566
-1.14478464584811,1.21639031133524,-0.18439962001116,0.241360556356695,-0.156221619360959
